:START_ID,:END_ID,:TYPE
000009,1000004,BELONGS_CONCEPT
000049,1000004,BELONGS_CONCEPT
000413,1000004,BELONGS_CONCEPT
000559,1000004,BELONGS_CONCEPT
000571,1000004,BELONGS_CONCEPT
000636,1000004,BELONGS_CONCEPT
000733,1000004,BELONGS_CONCEPT
000760,1000004,BELONGS_CONCEPT
000762,1000004,BELONGS_CONCEPT
000839,1000004,BELONGS_CONCEPT
000913,1000004,BELONGS_CONCEPT
000962,1000004,BELONGS_CONCEPT
000969,1000004,BELONGS_CONCEPT
000973,1000004,BELONGS_CONCEPT
002012,1000004,BELONGS_CONCEPT
002045,1000004,BELONGS_CONCEPT
002056,1000004,BELONGS_CONCEPT
002057,1000004,BELONGS_CONCEPT
002070,1000004,BELONGS_CONCEPT
002074,1000004,BELONGS_CONCEPT
002077,1000004,BELONGS_CONCEPT
002080,1000004,BELONGS_CONCEPT
002085,1000004,BELONGS_CONCEPT
002091,1000004,BELONGS_CONCEPT
002108,1000004,BELONGS_CONCEPT
002121,1000004,BELONGS_CONCEPT
002139,1000004,BELONGS_CONCEPT
002165,1000004,BELONGS_CONCEPT
002171,1000004,BELONGS_CONCEPT
002176,1000004,BELONGS_CONCEPT
002190,1000004,BELONGS_CONCEPT
002192,1000004,BELONGS_CONCEPT
002206,1000004,BELONGS_CONCEPT
002240,1000004,BELONGS_CONCEPT
002263,1000004,BELONGS_CONCEPT
002340,1000004,BELONGS_CONCEPT
002341,1000004,BELONGS_CONCEPT
002389,1000004,BELONGS_CONCEPT
002407,1000004,BELONGS_CONCEPT
002411,1000004,BELONGS_CONCEPT
002426,1000004,BELONGS_CONCEPT
002427,1000004,BELONGS_CONCEPT
002455,1000004,BELONGS_CONCEPT
002460,1000004,BELONGS_CONCEPT
002466,1000004,BELONGS_CONCEPT
002491,1000004,BELONGS_CONCEPT
002497,1000004,BELONGS_CONCEPT
002580,1000004,BELONGS_CONCEPT
002594,1000004,BELONGS_CONCEPT
002617,1000004,BELONGS_CONCEPT
002631,1000004,BELONGS_CONCEPT
002632,1000004,BELONGS_CONCEPT
002684,1000004,BELONGS_CONCEPT
002709,1000004,BELONGS_CONCEPT
002723,1000004,BELONGS_CONCEPT
002733,1000004,BELONGS_CONCEPT
002759,1000004,BELONGS_CONCEPT
300014,1000004,BELONGS_CONCEPT
300035,1000004,BELONGS_CONCEPT
300037,1000004,BELONGS_CONCEPT
300068,1000004,BELONGS_CONCEPT
300073,1000004,BELONGS_CONCEPT
300080,1000004,BELONGS_CONCEPT
300082,1000004,BELONGS_CONCEPT
300116,1000004,BELONGS_CONCEPT
300153,1000004,BELONGS_CONCEPT
300207,1000004,BELONGS_CONCEPT
300317,1000004,BELONGS_CONCEPT
300340,1000004,BELONGS_CONCEPT
300432,1000004,BELONGS_CONCEPT
300438,1000004,BELONGS_CONCEPT
300444,1000004,BELONGS_CONCEPT
300450,1000004,BELONGS_CONCEPT
300457,1000004,BELONGS_CONCEPT
300568,1000004,BELONGS_CONCEPT
600122,1000005,BELONGS_CONCEPT
600198,1000005,BELONGS_CONCEPT
600410,1000005,BELONGS_CONCEPT
600485,1000005,BELONGS_CONCEPT
600498,1000005,BELONGS_CONCEPT
600728,1000005,BELONGS_CONCEPT
600770,1000005,BELONGS_CONCEPT
600797,1000005,BELONGS_CONCEPT
000063,1000005,BELONGS_CONCEPT
000532,1000005,BELONGS_CONCEPT
000851,1000005,BELONGS_CONCEPT
000890,1000005,BELONGS_CONCEPT
000938,1000005,BELONGS_CONCEPT
002089,1000005,BELONGS_CONCEPT
002095,1000005,BELONGS_CONCEPT
002268,1000005,BELONGS_CONCEPT
002315,1000005,BELONGS_CONCEPT
002396,1000005,BELONGS_CONCEPT
002439,1000005,BELONGS_CONCEPT
002544,1000005,BELONGS_CONCEPT
300017,1000005,BELONGS_CONCEPT
300047,1000005,BELONGS_CONCEPT
300051,1000005,BELONGS_CONCEPT
300113,1000005,BELONGS_CONCEPT
600036,1000006,BELONGS_CONCEPT
600067,1000006,BELONGS_CONCEPT
600570,1000006,BELONGS_CONCEPT
600999,1000006,BELONGS_CONCEPT
000002,1000006,BELONGS_CONCEPT
000005,1000006,BELONGS_CONCEPT
000006,1000006,BELONGS_CONCEPT
000009,1000006,BELONGS_CONCEPT
000011,1000006,BELONGS_CONCEPT
000012,1000006,BELONGS_CONCEPT
000014,1000006,BELONGS_CONCEPT
000016,1000006,BELONGS_CONCEPT
000020,1000006,BELONGS_CONCEPT
000023,1000006,BELONGS_CONCEPT
000024,1000006,BELONGS_CONCEPT
000025,1000006,BELONGS_CONCEPT
000031,1000006,BELONGS_CONCEPT
000032,1000006,BELONGS_CONCEPT
000033,1000006,BELONGS_CONCEPT
000036,1000006,BELONGS_CONCEPT
000039,1000006,BELONGS_CONCEPT
000042,1000006,BELONGS_CONCEPT
000046,1000006,BELONGS_CONCEPT
000069,1000006,BELONGS_CONCEPT
000089,1000006,BELONGS_CONCEPT
000090,1000006,BELONGS_CONCEPT
002138,1000006,BELONGS_CONCEPT
002168,1000006,BELONGS_CONCEPT
002183,1000006,BELONGS_CONCEPT
002294,1000006,BELONGS_CONCEPT
002336,1000006,BELONGS_CONCEPT
002416,1000006,BELONGS_CONCEPT
300037,1000006,BELONGS_CONCEPT
600059,1000007,BELONGS_CONCEPT
600122,1000007,BELONGS_CONCEPT
600138,1000007,BELONGS_CONCEPT
600177,1000007,BELONGS_CONCEPT
600251,1000007,BELONGS_CONCEPT
600280,1000007,BELONGS_CONCEPT
600306,1000007,BELONGS_CONCEPT
600319,1000007,BELONGS_CONCEPT
600327,1000007,BELONGS_CONCEPT
600436,1000007,BELONGS_CONCEPT
600594,1000007,BELONGS_CONCEPT
600640,1000007,BELONGS_CONCEPT
600645,1000007,BELONGS_CONCEPT
600729,1000007,BELONGS_CONCEPT
600757,1000007,BELONGS_CONCEPT
600827,1000007,BELONGS_CONCEPT
600859,1000007,BELONGS_CONCEPT
600978,1000007,BELONGS_CONCEPT
600998,1000007,BELONGS_CONCEPT
601010,1000007,BELONGS_CONCEPT
601801,1000007,BELONGS_CONCEPT
601933,1000007,BELONGS_CONCEPT
603001,1000007,BELONGS_CONCEPT
603008,1000007,BELONGS_CONCEPT
603369,1000007,BELONGS_CONCEPT
603558,1000007,BELONGS_CONCEPT
603898,1000007,BELONGS_CONCEPT
000100,1000007,BELONGS_CONCEPT
000529,1000007,BELONGS_CONCEPT
000564,1000007,BELONGS_CONCEPT
000759,1000007,BELONGS_CONCEPT
000785,1000007,BELONGS_CONCEPT
000826,1000007,BELONGS_CONCEPT
000861,1000007,BELONGS_CONCEPT
000882,1000007,BELONGS_CONCEPT
000887,1000007,BELONGS_CONCEPT
002005,1000007,BELONGS_CONCEPT
002024,1000007,BELONGS_CONCEPT
002029,1000007,BELONGS_CONCEPT
002069,1000007,BELONGS_CONCEPT
002081,1000007,BELONGS_CONCEPT
002183,1000007,BELONGS_CONCEPT
002215,1000007,BELONGS_CONCEPT
002251,1000007,BELONGS_CONCEPT
002264,1000007,BELONGS_CONCEPT
002269,1000007,BELONGS_CONCEPT
002271,1000007,BELONGS_CONCEPT
002277,1000007,BELONGS_CONCEPT
002291,1000007,BELONGS_CONCEPT
002293,1000007,BELONGS_CONCEPT
002310,1000007,BELONGS_CONCEPT
002327,1000007,BELONGS_CONCEPT
002344,1000007,BELONGS_CONCEPT
002345,1000007,BELONGS_CONCEPT
002397,1000007,BELONGS_CONCEPT
002419,1000007,BELONGS_CONCEPT
002425,1000007,BELONGS_CONCEPT
002444,1000007,BELONGS_CONCEPT
002477,1000007,BELONGS_CONCEPT
002488,1000007,BELONGS_CONCEPT
002503,1000007,BELONGS_CONCEPT
002538,1000007,BELONGS_CONCEPT
002561,1000007,BELONGS_CONCEPT
002563,1000007,BELONGS_CONCEPT
002607,1000007,BELONGS_CONCEPT
002656,1000007,BELONGS_CONCEPT
002697,1000007,BELONGS_CONCEPT
300005,1000007,BELONGS_CONCEPT
300027,1000007,BELONGS_CONCEPT
300085,1000007,BELONGS_CONCEPT
300131,1000007,BELONGS_CONCEPT
300177,1000007,BELONGS_CONCEPT
300205,1000007,BELONGS_CONCEPT
300220,1000007,BELONGS_CONCEPT
300232,1000007,BELONGS_CONCEPT
300244,1000007,BELONGS_CONCEPT
300267,1000007,BELONGS_CONCEPT
600143,1000008,BELONGS_CONCEPT
600146,1000008,BELONGS_CONCEPT
600346,1000008,BELONGS_CONCEPT
600458,1000008,BELONGS_CONCEPT
600516,1000008,BELONGS_CONCEPT
600688,1000008,BELONGS_CONCEPT
600869,1000008,BELONGS_CONCEPT
601208,1000008,BELONGS_CONCEPT
603077,1000008,BELONGS_CONCEPT
000420,1000008,BELONGS_CONCEPT
000687,1000008,BELONGS_CONCEPT
000928,1000008,BELONGS_CONCEPT
002006,1000008,BELONGS_CONCEPT
002019,1000008,BELONGS_CONCEPT
002048,1000008,BELONGS_CONCEPT
002168,1000008,BELONGS_CONCEPT
002254,1000008,BELONGS_CONCEPT
002297,1000008,BELONGS_CONCEPT
300035,1000008,BELONGS_CONCEPT
300095,1000008,BELONGS_CONCEPT
600017,1000009,BELONGS_CONCEPT
600060,1000009,BELONGS_CONCEPT
600190,1000009,BELONGS_CONCEPT
600229,1000009,BELONGS_CONCEPT
600336,1000009,BELONGS_CONCEPT
600690,1000009,BELONGS_CONCEPT
600735,1000009,BELONGS_CONCEPT
601000,1000009,BELONGS_CONCEPT
601008,1000009,BELONGS_CONCEPT
000416,1000009,BELONGS_CONCEPT
000599,1000009,BELONGS_CONCEPT
000739,1000009,BELONGS_CONCEPT
002073,1000009,BELONGS_CONCEPT
002094,1000009,BELONGS_CONCEPT
002498,1000009,BELONGS_CONCEPT
002537,1000009,BELONGS_CONCEPT
002545,1000009,BELONGS_CONCEPT
300001,1000009,BELONGS_CONCEPT
300110,1000009,BELONGS_CONCEPT
